"","item","cond","line","word","start","end","length","OVP","string"
"573",3,1,9,12,61,67,7,64,"Swansea"
"574",3,1,10,1,1,10,10,5,"University"
"575",3,1,10,2,12,20,9,16,"campuses."
"576",3,1,10,3,22,23,2,22,"In"
"577",3,1,10,4,25,29,5,27,"total"
"578",3,1,10,5,31,35,5,33,"since"
"579",3,1,10,6,37,41,5,39,"2017,"
"580",3,1,10,7,43,47,5,45,"there"
"581",3,1,10,8,49,52,4,50,"have"
"582",3,1,10,9,54,57,4,55,"been"
"583",3,1,10,10,59,69,11,64,"twenty-five"
"584",3,1,11,1,1,10,10,5,"successful"
"585",3,1,11,2,12,15,4,13,"PFPB"
"586",3,1,11,3,17,28,12,22,"applications"
"587",3,1,11,4,30,33,4,31,"made"
"588",3,1,11,5,35,37,3,36,"and"
"589",3,1,11,6,39,42,4,40,"this"
"590",3,1,11,7,44,48,5,46,"looks"
"591",3,1,11,8,50,52,3,51,"set"
"592",3,1,11,9,54,55,2,54,"to"
"593",3,1,11,10,57,61,5,59,"rise."
"594",3,3,1,1,1,5,5,3,"Simon"
"595",3,3,1,2,7,9,3,8,"had"
"596",3,3,1,3,11,18,8,14,"recently"
"597",3,3,1,4,20,27,8,23,"received"
"598",3,3,1,5,29,29,1,29,"a"
"599",3,3,1,6,31,37,7,34,"pay-out"
"600",3,3,1,7,39,40,2,39,"of"
"601",3,3,1,8,42,45,4,43,"£500"
"602",3,3,1,9,47,50,4,48,"from"
"603",3,3,1,10,52,54,3,53,"the"
"604",3,3,1,11,56,64,9,60,"Partially"
"605",3,3,2,1,1,8,8,4,"Fundable"
"606",3,3,2,2,10,20,11,15,"Progression"
"607",3,3,2,3,22,28,7,25,"Bursary"
"608",3,3,2,4,30,35,6,32,"(PFPB)"
"609",3,3,2,5,37,40,4,38,"fund"
"610",3,3,2,6,42,45,4,43,"made"
"611",3,3,2,7,47,55,9,51,"available"
"612",3,3,2,8,57,58,2,57,"to"
"613",3,3,2,9,60,62,3,61,"all"
"614",3,3,3,1,1,9,9,5,"employees"
"615",3,3,3,2,11,12,2,11,"at"
"616",3,3,3,3,14,20,7,17,"Swansea"
"617",3,3,3,4,22,32,11,27,"University."
"618",3,3,3,5,34,44,11,39,"Previously,"
"619",3,3,3,6,46,48,3,47,"the"
"620",3,3,3,7,50,53,4,51,"PFPB"
"621",3,3,3,8,55,57,3,56,"had"
"622",3,3,3,9,59,62,4,60,"only"
"623",3,3,3,10,64,67,4,65,"been"
"624",3,3,4,1,1,9,9,5,"available"
"625",3,3,4,2,11,12,2,11,"to"
"626",3,3,4,3,14,18,5,16,"those"
"627",3,3,4,4,20,21,2,20,"in"
"628",3,3,4,5,23,32,10,27,"managerial"
"629",3,3,4,6,34,43,10,38,"positions,"
"630",3,3,4,7,45,51,7,48,"meaning"
"631",3,3,4,8,53,56,4,54,"that"
"632",3,3,4,9,58,62,5,60,"those"
"633",3,3,4,10,64,68,5,66,"lower"
"634",3,3,5,1,1,4,4,2,"down"
"635",3,3,5,2,6,9,4,7,"were"
"636",3,3,5,3,11,15,5,13,"often"
"637",3,3,5,4,17,26,10,21,"unrewarded"
"638",3,3,5,5,28,30,3,29,"for"
"639",3,3,5,6,32,36,5,34,"their"
"640",3,3,5,7,38,41,4,39,"hard"
"641",3,3,5,8,43,47,5,45,"work."
"642",3,3,5,9,49,51,3,50,"The"
"643",3,3,5,10,53,59,7,56,"current"
"644",3,3,5,11,61,67,7,64,"changes"
"645",3,3,6,1,1,2,2,1,"to"
"646",3,3,6,2,4,6,3,5,"the"
"647",3,3,6,3,8,11,4,9,"PFPB"
"648",3,3,6,4,13,17,5,15,"funds"
"649",3,3,6,5,19,22,4,20,"came"
"650",3,3,6,6,24,28,5,26,"about"
"651",3,3,6,7,30,34,5,32,"after"
"652",3,3,6,8,36,41,6,38,"months"
"653",3,3,6,9,43,44,2,43,"of"
"654",3,3,6,10,46,49,4,47,"long"
"655",3,3,6,11,51,60,10,55,"discussion"
"656",3,3,6,12,62,68,7,65,"between"
"657",3,3,7,1,1,6,6,3,"senate"
"658",3,3,7,2,8,10,3,9,"and"
"659",3,3,7,3,12,12,1,12,"a"
"660",3,3,7,4,14,20,7,17,"working"
"661",3,3,7,5,22,25,4,23,"body"
"662",3,3,7,6,27,30,4,28,"from"
"663",3,3,7,7,32,34,3,33,"the"
"664",3,3,7,8,36,46,11,41,"University."
"665",3,3,7,9,48,53,6,50,"Headed"
"666",3,3,7,10,55,56,2,55,"by"
"667",3,3,7,11,58,61,4,59,"Tony"
"668",3,3,7,12,63,67,5,65,"Ward,"
"669",3,3,7,13,69,71,3,70,"the"
"670",3,3,8,1,1,5,5,3,"group"
"671",3,3,8,2,7,12,6,9,"sought"
"672",3,3,8,3,14,15,2,14,"to"
"673",3,3,8,4,17,22,6,19,"change"
"674",3,3,8,5,24,26,3,25,"who"
"675",3,3,8,6,28,32,5,30,"could"
"676",3,3,8,7,34,38,5,36,"apply"
"677",3,3,8,8,40,42,3,41,"for"
"678",3,3,8,9,44,44,1,44,"a"
"679",3,3,8,10,46,49,4,47,"PFPB"
"680",3,3,8,11,51,55,5,53,"grant"
"681",3,3,8,12,57,61,5,59,"while"
"682",3,3,8,13,63,72,10,67,"increasing"
"683",3,3,9,1,1,3,3,2,"the"
"684",3,3,9,2,5,10,6,7,"number"
"685",3,3,9,3,12,13,2,12,"of"
"686",3,3,9,4,15,20,6,17,"grants"
"687",3,3,9,5,22,25,4,23,"made"
"688",3,3,9,6,27,35,9,31,"available"
"689",3,3,9,7,37,38,2,37,"to"
"690",3,3,9,8,40,44,5,42,"those"
"691",3,3,9,9,46,52,7,49,"working"
"692",3,3,9,10,54,55,2,54,"at"
"693",3,3,9,11,57,59,3,58,"all"
"694",3,3,9,12,61,67,7,64,"Swansea"
"695",3,3,10,1,1,10,10,5,"University"
"696",3,3,10,2,12,20,9,16,"campuses."
"697",3,3,10,3,22,23,2,22,"In"
"698",3,3,10,4,25,29,5,27,"total"
"699",3,3,10,5,31,35,5,33,"since"
"700",3,3,10,6,37,41,5,39,"2017,"
"701",3,3,10,7,43,47,5,45,"there"
"702",3,3,10,8,49,52,4,50,"have"
"703",3,3,10,9,54,57,4,55,"been"
"704",3,3,10,10,59,69,11,64,"twenty-five"
"705",3,3,11,1,1,10,10,5,"successful"
"706",3,3,11,2,12,15,4,13,"PFPB"
"707",3,3,11,3,17,28,12,22,"applications"
"708",3,3,11,4,30,33,4,31,"made"
"709",3,3,11,5,35,37,3,36,"and"
"710",3,3,11,6,39,42,4,40,"this"
"711",3,3,11,7,44,48,5,46,"looks"
"712",3,3,11,8,50,52,3,51,"set"
"713",3,3,11,9,54,55,2,54,"to"
"714",3,3,11,10,57,61,5,59,"rise."
"715",4,1,1,1,1,3,3,2,"The"
"716",4,1,1,2,5,12,8,8,"botanist"
"717",4,1,1,3,14,22,9,18,"consulted"
"718",4,1,1,4,24,27,4,25,"page"
"719",4,1,1,5,29,31,3,30,"308"
"720",4,1,1,6,33,34,2,33,"of"
"721",4,1,1,7,36,38,3,37,"the"
"722",4,1,1,8,40,43,4,41,"Leaf"
"723",4,1,1,9,45,50,6,47,"Format"
"724",4,1,1,10,52,55,4,53,"Flow"
"725",4,1,1,11,57,60,4,58,"Test"
"726",4,1,1,12,62,67,6,64,"(LFFT)"
"727",4,1,2,1,1,2,2,1,"in"
"728",4,1,2,2,4,5,2,4,"an"
"729",4,1,2,3,7,13,7,10,"attempt"
"730",4,1,2,4,15,16,2,15,"to"
"731",4,1,2,5,18,23,6,20,"locate"
"732",4,1,2,6,25,27,3,26,"the"
"733",4,1,2,7,29,35,7,32,"formula"
"734",4,1,2,8,37,42,6,39,"needed"
"735",4,1,2,9,44,45,2,44,"to"
"736",4,1,2,10,47,53,7,50,"examine"
"737",4,1,2,11,55,57,3,56,"the"
"738",4,1,2,12,59,66,8,62,"movement"
"739",4,1,2,13,68,69,2,68,"of"
"740",4,1,3,1,1,5,5,3,"water"
"741",4,1,3,2,7,13,7,10,"through"
"742",4,1,3,3,15,17,3,16,"the"
"743",4,1,3,4,19,25,7,22,"plants'"
"744",4,1,3,5,27,32,6,29,"cells."
"745",4,1,3,6,34,35,2,34,"As"
"746",4,1,3,7,37,37,1,37,"a"
"747",4,1,3,8,39,43,5,41,"valid"
"748",4,1,3,9,45,51,7,48,"measure"
"749",4,1,3,10,53,54,2,53,"of"
"750",4,1,3,11,56,63,8,59,"osmosis,"
"751",4,1,3,12,65,68,4,66,"that"
"752",4,1,4,1,1,2,2,1,"is"
"753",4,1,4,2,4,6,3,5,"the"
"754",4,1,4,3,8,15,8,11,"movement"
"755",4,1,4,4,17,18,2,17,"of"
"756",4,1,4,5,20,24,5,22,"water"
"757",4,1,4,6,26,32,7,29,"through"
"758",4,1,4,7,34,34,1,34,"a"
"759",4,1,4,8,36,44,9,40,"permeable"
"760",4,1,4,9,46,49,4,47,"cell"
"761",4,1,4,10,51,59,9,55,"membrane,"
"762",4,1,4,11,61,64,4,62,"LFFT"
"763",4,1,4,12,66,68,3,67,"has"
"764",4,1,5,1,1,4,4,2,"been"
"765",4,1,5,2,6,9,4,7,"used"
"766",4,1,5,3,11,13,3,12,"for"
"767",4,1,5,4,15,18,4,16,"many"
"768",4,1,5,5,20,26,7,23,"decades"
"769",4,1,5,6,28,29,2,28,"as"
"770",4,1,5,7,31,31,1,31,"a"
"771",4,1,5,8,33,39,7,36,"measure"
"772",4,1,5,9,41,42,2,41,"of"
"773",4,1,5,10,44,48,5,46,"water"
"774",4,1,5,11,50,58,9,54,"movement."
"775",4,1,5,12,60,61,2,60,"Of"
"776",4,1,5,13,63,69,7,66,"course,"
"777",4,1,6,1,1,1,1,1,"a"
"778",4,1,6,2,3,7,5,5,"newer"
"779",4,1,6,3,9,15,7,12,"version"
"780",4,1,6,4,17,18,2,17,"of"
"781",4,1,6,5,20,22,3,21,"the"
"782",4,1,6,6,24,27,4,25,"LFFT"
"783",4,1,6,7,29,31,3,30,"has"
"784",4,1,6,8,33,36,4,34,"been"
"785",4,1,6,9,38,41,4,39,"used"
"786",4,1,6,10,43,55,13,49,"periodically,"
"787",4,1,6,11,57,59,3,58,"but"
"788",4,1,6,12,61,64,4,62,"they"
"789",4,1,6,13,66,70,5,68,"often"
"790",4,1,7,1,1,5,5,3,"yield"
"791",4,1,7,2,7,15,9,11,"different"
"792",4,1,7,3,17,24,8,20,"patterns"
"793",4,1,7,4,26,27,2,26,"of"
"794",4,1,7,5,29,32,4,30,"data"
"795",4,1,7,6,34,37,4,35,"when"
"796",4,1,7,7,39,46,8,42,"compared"
"797",4,1,7,8,48,49,2,48,"to"
"798",4,1,7,9,51,53,3,52,"the"
"799",4,1,7,10,55,63,9,59,"original."
"800",4,1,8,1,1,7,7,4,"Perhaps"
"801",4,1,8,2,9,12,4,10,"this"
"802",4,1,8,3,14,15,2,14,"is"
"803",4,1,8,4,17,18,2,17,"an"
"804",4,1,8,5,20,29,10,24,"indication"
"805",4,1,8,6,31,34,4,32,"that"
"806",4,1,8,7,36,38,3,37,"the"
"807",4,1,8,8,40,44,5,42,"newer"
"808",4,1,8,9,46,49,4,47,"LFFT"
"809",4,1,8,10,51,58,8,54,"variants"
"810",4,1,8,11,60,62,3,61,"are"
"811",4,1,8,12,64,65,2,64,"in"
"812",4,1,8,13,67,70,4,68,"fact"
"813",4,1,9,1,1,7,7,4,"tapping"
"814",4,1,9,2,9,12,4,10,"into"
"815",4,1,9,3,14,22,9,18,"different"
"816",4,1,9,4,24,32,9,28,"measures,"
"817",4,1,9,5,34,41,8,37,"although"
"818",4,1,9,6,43,46,4,44,"this"
"819",4,1,9,7,48,49,2,48,"is"
"820",4,1,9,8,51,59,9,55,"unlikely."
"821",4,1,9,9,61,67,7,64,"Instead"
"822",4,1,9,10,69,70,2,69,"it"
"823",4,1,10,1,1,3,3,2,"may"
"824",4,1,10,2,5,6,2,5,"be"
"825",4,1,10,3,8,11,4,9,"seen"
"826",4,1,10,4,13,14,2,13,"as"
"827",4,1,10,5,16,23,8,19,"evidence"
"828",4,1,10,6,25,26,2,25,"to"
"829",4,1,10,7,28,34,7,31,"suggest"
"830",4,1,10,8,36,39,4,37,"that"
"831",4,1,10,9,41,44,4,42,"LFFT"
"832",4,1,10,10,46,47,2,46,"is"
"833",4,1,10,11,49,51,3,50,"not"
"834",4,1,10,12,53,62,10,57,"consistent"
"835",4,1,10,13,64,65,2,64,"in"
"836",4,1,10,14,67,70,4,68,"what"
"837",4,1,11,1,1,2,2,1,"it"
"838",4,1,11,2,4,12,9,8,"measures."
"839",4,3,1,1,1,3,3,2,"The"
"840",4,3,1,2,5,12,8,8,"botanist"
"841",4,3,1,3,14,22,9,18,"consulted"
"842",4,3,1,4,24,27,4,25,"page"
"843",4,3,1,5,29,31,3,30,"308"
"844",4,3,1,6,33,34,2,33,"of"
"845",4,3,1,7,36,38,3,37,"the"
"846",4,3,1,8,40,45,6,42,"Linear"
"847",4,3,1,9,47,50,4,48,"Flux"
"848",4,3,1,10,52,56,5,54,"Flora"
"849",4,3,1,11,58,62,5,60,"Taxon"
"850",4,3,1,12,64,69,6,66,"(LFFT)"
"851",4,3,2,1,1,2,2,1,"in"
"852",4,3,2,2,4,5,2,4,"an"
"853",4,3,2,3,7,13,7,10,"attempt"
"854",4,3,2,4,15,16,2,15,"to"
"855",4,3,2,5,18,23,6,20,"locate"
"856",4,3,2,6,25,27,3,26,"the"
"857",4,3,2,7,29,35,7,32,"formula"
"858",4,3,2,8,37,42,6,39,"needed"
"859",4,3,2,9,44,45,2,44,"to"
"860",4,3,2,10,47,53,7,50,"examine"
"861",4,3,2,11,55,57,3,56,"the"
"862",4,3,2,12,59,66,8,62,"movement"
"863",4,3,2,13,68,69,2,68,"of"
"864",4,3,3,1,1,5,5,3,"water"
"865",4,3,3,2,7,13,7,10,"through"
"866",4,3,3,3,15,17,3,16,"the"
"867",4,3,3,4,19,25,7,22,"plants'"
"868",4,3,3,5,27,32,6,29,"cells."
"869",4,3,3,6,34,35,2,34,"As"
"870",4,3,3,7,37,37,1,37,"a"
"871",4,3,3,8,39,43,5,41,"valid"
"872",4,3,3,9,45,51,7,48,"measure"
"873",4,3,3,10,53,54,2,53,"of"
"874",4,3,3,11,56,63,8,59,"osmosis,"
"875",4,3,3,12,65,68,4,66,"that"
"876",4,3,4,1,1,2,2,1,"is"
"877",4,3,4,2,4,6,3,5,"the"
"878",4,3,4,3,8,15,8,11,"movement"
"879",4,3,4,4,17,18,2,17,"of"
"880",4,3,4,5,20,24,5,22,"water"
"881",4,3,4,6,26,32,7,29,"through"
"882",4,3,4,7,34,34,1,34,"a"
"883",4,3,4,8,36,44,9,40,"permeable"
"884",4,3,4,9,46,49,4,47,"cell"
"885",4,3,4,10,51,59,9,55,"membrane,"
"886",4,3,4,11,61,64,4,62,"LFFT"
"887",4,3,4,12,66,68,3,67,"has"
"888",4,3,5,1,1,4,4,2,"been"
"889",4,3,5,2,6,9,4,7,"used"
"890",4,3,5,3,11,13,3,12,"for"
"891",4,3,5,4,15,18,4,16,"many"
"892",4,3,5,5,20,26,7,23,"decades"
"893",4,3,5,6,28,29,2,28,"as"
"894",4,3,5,7,31,31,1,31,"a"
"895",4,3,5,8,33,39,7,36,"measure"
"896",4,3,5,9,41,42,2,41,"of"
"897",4,3,5,10,44,48,5,46,"water"
"898",4,3,5,11,50,58,9,54,"movement."
"899",4,3,5,12,60,61,2,60,"Of"
"900",4,3,5,13,63,69,7,66,"course,"
"901",4,3,6,1,1,1,1,1,"a"
"902",4,3,6,2,3,7,5,5,"newer"
"903",4,3,6,3,9,15,7,12,"version"
"904",4,3,6,4,17,18,2,17,"of"
"905",4,3,6,5,20,22,3,21,"the"
"906",4,3,6,6,24,27,4,25,"LFFT"
"907",4,3,6,7,29,31,3,30,"has"
"908",4,3,6,8,33,36,4,34,"been"
"909",4,3,6,9,38,41,4,39,"used"
"910",4,3,6,10,43,55,13,49,"periodically,"
"911",4,3,6,11,57,59,3,58,"but"
"912",4,3,6,12,61,64,4,62,"they"
"913",4,3,6,13,66,70,5,68,"often"
"914",4,3,7,1,1,5,5,3,"yield"
"915",4,3,7,2,7,15,9,11,"different"
"916",4,3,7,3,17,24,8,20,"patterns"
"917",4,3,7,4,26,27,2,26,"of"
"918",4,3,7,5,29,32,4,30,"data"
"919",4,3,7,6,34,37,4,35,"when"
"920",4,3,7,7,39,46,8,42,"compared"
"921",4,3,7,8,48,49,2,48,"to"
"922",4,3,7,9,51,53,3,52,"the"
"923",4,3,7,10,55,63,9,59,"original."
"924",4,3,8,1,1,7,7,4,"Perhaps"
"925",4,3,8,2,9,12,4,10,"this"
"926",4,3,8,3,14,15,2,14,"is"
"927",4,3,8,4,17,18,2,17,"an"
"928",4,3,8,5,20,29,10,24,"indication"
"929",4,3,8,6,31,34,4,32,"that"
"930",4,3,8,7,36,38,3,37,"the"
"931",4,3,8,8,40,44,5,42,"newer"
"932",4,3,8,9,46,49,4,47,"LFFT"
"933",4,3,8,10,51,58,8,54,"variants"
"934",4,3,8,11,60,62,3,61,"are"
"935",4,3,8,12,64,65,2,64,"in"
"936",4,3,8,13,67,70,4,68,"fact"
"937",4,3,9,1,1,7,7,4,"tapping"
"938",4,3,9,2,9,12,4,10,"into"
"939",4,3,9,3,14,22,9,18,"different"
"940",4,3,9,4,24,32,9,28,"measures,"
"941",4,3,9,5,34,41,8,37,"although"
"942",4,3,9,6,43,46,4,44,"this"
"943",4,3,9,7,48,49,2,48,"is"
"944",4,3,9,8,51,59,9,55,"unlikely."
"945",4,3,9,9,61,67,7,64,"Instead"
"946",4,3,9,10,69,70,2,69,"it"
"947",4,3,10,1,1,3,3,2,"may"
"948",4,3,10,2,5,6,2,5,"be"
"949",4,3,10,3,8,11,4,9,"seen"
"950",4,3,10,4,13,14,2,13,"as"
"951",4,3,10,5,16,23,8,19,"evidence"
"952",4,3,10,6,25,26,2,25,"to"
"953",4,3,10,7,28,34,7,31,"suggest"
"954",4,3,10,8,36,39,4,37,"that"
"955",4,3,10,9,41,44,4,42,"LFFT"
"956",4,3,10,10,46,47,2,46,"is"
"957",4,3,10,11,49,51,3,50,"not"
"958",4,3,10,12,53,62,10,57,"consistent"
"959",4,3,10,13,64,65,2,64,"in"
"960",4,3,10,14,67,70,4,68,"what"
"961",4,3,11,1,1,2,2,1,"it"
"962",4,3,11,2,4,12,9,8,"measures."
"963",5,1,1,1,1,2,2,1,"In"
"964",5,1,1,2,4,6,3,5,"the"
"965",5,1,1,3,8,17,10,12,"staffroom,"
"966",5,1,1,4,19,21,3,20,"the"
"967",5,1,1,5,23,30,8,26,"teachers"
"968",5,1,1,6,32,35,4,33,"were"
"969",5,1,1,7,37,44,8,40,"informed"
"970",5,1,1,8,46,50,5,48,"about"
"971",5,1,1,9,52,54,3,53,"the"
"972",5,1,1,10,56,62,7,59,"changes"
"973",5,1,1,11,64,65,2,64,"to"
"974",5,1,1,12,67,69,3,68,"the"
"975",5,1,2,1,1,8,8,4,"National"
"976",5,1,2,2,10,16,7,13,"Science"
"977",5,1,2,3,18,24,7,21,"Reading"
"978",5,1,2,4,26,31,6,28,"Course"
"979",5,1,2,5,33,38,6,35,"(NSRC)"
"980",5,1,2,6,40,43,4,41,"that"
"981",5,1,2,7,45,48,4,46,"were"
"982",5,1,2,8,50,51,2,50,"to"
"983",5,1,2,9,53,54,2,53,"be"
"984",5,1,2,10,56,66,11,61,"implemented"
"985",5,1,3,1,1,2,2,1,"in"
"986",5,1,3,2,4,6,3,5,"the"
"987",5,1,3,3,8,16,9,12,"following"
"988",5,1,3,4,18,22,5,20,"term."
"989",5,1,3,5,24,25,2,24,"In"
"990",5,1,3,6,27,29,3,28,"the"
"991",5,1,3,7,31,34,4,32,"last"
"992",5,1,3,8,36,37,2,36,"10"
"993",5,1,3,9,39,44,6,41,"years,"
"994",5,1,3,10,46,48,3,47,"the"
"995",5,1,3,11,50,56,7,53,"content"
"996",5,1,3,12,58,60,3,59,"and"
"997",5,1,3,13,62,70,9,66,"structure"
"998",5,1,4,1,1,2,2,1,"of"
"999",5,1,4,2,4,6,3,5,"the"
"1000",5,1,4,3,8,11,4,9,"NSRC"
"1001",5,1,4,4,13,15,3,14,"had"
"1002",5,1,4,5,17,20,4,18,"been"
"1003",5,1,4,6,22,28,7,25,"changed"
"1004",5,1,4,7,30,39,10,34,"repeatedly"
"1005",5,1,4,8,41,43,3,42,"and"
"1006",5,1,4,9,45,48,4,46,"each"
"1007",5,1,4,10,50,55,6,52,"change"
"1008",5,1,4,11,57,60,4,58,"came"
"1009",5,1,4,12,62,65,4,63,"with"
"1010",5,1,5,1,1,5,5,3,"heavy"
"1011",5,1,5,2,7,15,9,11,"criticism"
"1012",5,1,5,3,17,20,4,18,"from"
"1013",5,1,5,4,22,29,8,25,"teaching"
"1014",5,1,5,5,31,36,6,33,"staff."
"1015",5,1,5,6,38,44,7,41,"Changes"
"1016",5,1,5,7,46,47,2,46,"to"
"1017",5,1,5,8,49,52,4,50,"NSRC"
"1018",5,1,5,9,54,56,3,55,"the"
"1019",5,1,5,10,58,64,7,61,"content"
"1020",5,1,5,11,66,70,5,68,"meant"
"1021",5,1,6,1,1,4,4,2,"that"
"1022",5,1,6,2,6,13,8,9,"teachers"
"1023",5,1,6,3,15,18,4,16,"were"
"1024",5,1,6,4,20,27,8,23,"required"
"1025",5,1,6,5,29,30,2,29,"to"
"1026",5,1,6,6,32,36,5,34,"learn"
"1027",5,1,6,7,38,40,3,39,"the"
"1028",5,1,6,8,42,54,13,48,"supplementary"
"1029",5,1,6,9,56,62,7,59,"content"
"1030",5,1,6,10,64,65,2,64,"in"
"1031",5,1,7,1,1,8,8,4,"addition"
"1032",5,1,7,2,10,11,2,10,"to"
"1033",5,1,7,3,13,20,8,16,"adapting"
"1034",5,1,7,4,22,27,6,24,"lesson"
"1035",5,1,7,5,29,33,5,31,"plans"
"1036",5,1,7,6,35,46,12,40,"accordingly."
"1037",5,1,7,7,48,51,4,49,"What"
"1038",5,1,7,8,53,55,3,54,"was"
"1039",5,1,7,9,57,67,11,62,"significant"
"1040",5,1,8,1,1,5,5,3,"about"
"1041",5,1,8,2,7,10,4,8,"this"
"1042",5,1,8,3,12,17,6,14,"change"
"1043",5,1,8,4,19,21,3,20,"was"
"1044",5,1,8,5,23,26,4,24,"that"
"1045",5,1,8,6,28,29,2,28,"it"
"1046",5,1,8,7,31,35,5,33,"meant"
"1047",5,1,8,8,37,40,4,38,"that"
"1048",5,1,8,9,42,45,4,43,"many"
"1049",5,1,8,10,47,54,8,50,"teachers"
"1050",5,1,8,11,56,59,4,57,"were"
"1051",5,1,8,12,61,62,2,61,"no"
"1052",5,1,8,13,64,69,6,66,"longer"
"1053",5,1,9,1,1,9,9,5,"qualified"
"1054",5,1,9,2,11,12,2,11,"to"
"1055",5,1,9,3,14,18,5,16,"teach"
"1056",5,1,9,4,20,26,7,23,"certain"
"1057",5,1,9,5,28,31,4,29,"NSRC"
"1058",5,1,9,6,33,38,6,35,"topics"
"1059",5,1,9,7,40,46,7,43,"because"
"1060",5,1,9,8,48,57,10,52,"guidelines"
"1061",5,1,9,9,59,64,6,61,"stated"
"1062",5,1,9,10,66,69,4,67,"that"
"1063",5,1,10,1,1,8,8,4,"teachers"
"1064",5,1,10,2,10,15,6,12,"should"
"1065",5,1,10,3,17,18,2,17,"be"
"1066",5,1,10,4,20,27,8,23,"educated"
"1067",5,1,10,5,29,30,2,29,"to"
"1068",5,1,10,6,32,37,6,34,"degree"
"1069",5,1,10,7,39,44,6,41,"level."
"1070",5,1,10,8,46,49,4,47,"This"
"1071",5,1,10,9,51,57,7,54,"worried"
"1072",5,1,10,10,59,61,3,60,"the"
"1073",5,1,10,11,63,66,4,64,"head"
"1074",5,1,11,1,1,7,7,4,"teacher"
"1075",5,1,11,2,9,15,7,12,"greatly"
"1076",5,1,11,3,17,18,2,17,"as"
"1077",5,1,11,4,20,21,2,20,"it"
"1078",5,1,11,5,23,25,3,24,"was"
"1079",5,1,11,6,27,34,8,30,"becoming"
"1080",5,1,11,7,36,43,8,39,"possible"
"1081",5,1,11,8,45,48,4,46,"that"
"1082",5,1,11,9,50,53,4,51,"they"
"1083",5,1,11,10,55,59,5,57,"could"
"1084",5,1,11,11,61,62,2,61,"no"
"1085",5,1,12,1,1,6,6,3,"longer"
"1086",5,1,12,2,8,12,5,10,"teach"
"1087",5,1,12,3,14,16,3,15,"the"
"1088",5,1,12,4,18,21,4,19,"NSRC"
"1089",5,1,12,5,23,35,13,29,"appropriately"
"1090",5,1,12,6,37,39,3,38,"and"
"1091",5,1,12,7,41,51,11,46,"accurately."
"1092",5,3,1,1,1,2,2,1,"In"
"1093",5,3,1,2,4,6,3,5,"the"
"1094",5,3,1,3,8,17,10,12,"staffroom,"
"1095",5,3,1,4,19,21,3,20,"the"
"1096",5,3,1,5,23,30,8,26,"teachers"
"1097",5,3,1,6,32,35,4,33,"were"
"1098",5,3,1,7,37,44,8,40,"informed"
"1099",5,3,1,8,46,50,5,48,"about"
"1100",5,3,1,9,52,54,3,53,"the"
"1101",5,3,1,10,56,62,7,59,"changes"
"1102",5,3,1,11,64,65,2,64,"to"
"1103",5,3,1,12,67,69,3,68,"the"
"1104",5,3,2,1,1,8,8,4,"Numeracy"
"1105",5,3,2,2,10,17,8,13,"Socratic"
"1106",5,3,2,3,19,24,6,21,"Rubric"
"1107",5,3,2,4,26,32,7,29,"Concept"
"1108",5,3,2,5,34,39,6,36,"(NSRC)"
"1109",5,3,2,6,41,44,4,42,"that"
"1110",5,3,2,7,46,49,4,47,"were"
"1111",5,3,2,8,51,52,2,51,"to"
"1112",5,3,2,9,54,55,2,54,"be"
"1113",5,3,2,10,57,67,11,62,"implemented"
"1114",5,3,3,1,1,2,2,1,"in"
"1115",5,3,3,2,4,6,3,5,"the"
"1116",5,3,3,3,8,16,9,12,"following"
"1117",5,3,3,4,18,22,5,20,"term."
"1118",5,3,3,5,24,25,2,24,"In"
"1119",5,3,3,6,27,29,3,28,"the"
"1120",5,3,3,7,31,34,4,32,"last"
"1121",5,3,3,8,36,37,2,36,"10"
"1122",5,3,3,9,39,44,6,41,"years,"
"1123",5,3,3,10,46,48,3,47,"the"
"1124",5,3,3,11,50,56,7,53,"content"
"1125",5,3,3,12,58,60,3,59,"and"
"1126",5,3,3,13,62,70,9,66,"structure"
"1127",5,3,4,1,1,2,2,1,"of"
"1128",5,3,4,2,4,6,3,5,"the"
"1129",5,3,4,3,8,11,4,9,"NSRC"
"1130",5,3,4,4,13,15,3,14,"had"
"1131",5,3,4,5,17,20,4,18,"been"
"1132",5,3,4,6,22,28,7,25,"changed"
"1133",5,3,4,7,30,39,10,34,"repeatedly"
"1134",5,3,4,8,41,43,3,42,"and"
"1135",5,3,4,9,45,48,4,46,"each"
"1136",5,3,4,10,50,55,6,52,"change"
"1137",5,3,4,11,57,60,4,58,"came"
"1138",5,3,4,12,62,65,4,63,"with"
"1139",5,3,5,1,1,5,5,3,"heavy"
"1140",5,3,5,2,7,15,9,11,"criticism"
"1141",5,3,5,3,17,20,4,18,"from"
"1142",5,3,5,4,22,29,8,25,"teaching"
"1143",5,3,5,5,31,36,6,33,"staff."
"1144",5,3,5,6,38,44,7,41,"Changes"
"1145",5,3,5,7,46,47,2,46,"to"
"1146",5,3,5,8,49,52,4,50,"NSRC"
"1147",5,3,5,9,54,56,3,55,"the"
"1148",5,3,5,10,58,64,7,61,"content"
"1149",5,3,5,11,66,70,5,68,"meant"
"1150",5,3,6,1,1,4,4,2,"that"
"1151",5,3,6,2,6,13,8,9,"teachers"
"1152",5,3,6,3,15,18,4,16,"were"
"1153",5,3,6,4,20,27,8,23,"required"
"1154",5,3,6,5,29,30,2,29,"to"
