"","item","line","word","start","end","length","OVP","string"
"1",1,1,1,1,3,3,2,"The"
"2",1,1,2,5,9,5,7,"three"
"3",1,1,3,11,19,9,15,"musicians"
"4",1,1,4,21,29,9,25,"organised"
"5",1,1,5,31,31,1,31,"a"
"6",1,1,6,33,36,4,34,"tour"
"7",1,1,7,38,41,4,39,"last"
"8",1,1,8,43,46,4,44,"year"
"9",1,1,9,48,49,2,48,"to"
"10",1,1,10,51,54,4,52,"meet"
"11",1,2,1,1,5,5,3,"their"
"12",1,2,2,7,10,4,8,"fans"
"13",1,2,3,12,14,3,13,"and"
"14",1,2,4,16,24,9,20,"celebrate"
"15",1,2,5,26,28,3,27,"the"
"16",1,2,6,30,36,7,33,"release"
"17",1,2,7,38,39,2,38,"of"
"18",1,2,8,41,45,5,43,"their"
"19",1,2,9,47,49,3,48,"new"
"20",1,2,10,51,56,6,53,"studio"
"21",1,2,11,58,63,6,60,"album."
"22",2,1,1,1,5,5,3,"While"
"23",2,1,2,7,9,3,8,"the"
"24",2,1,3,11,16,6,13,"farmer"
"25",2,1,4,18,24,7,21,"steered"
"26",2,1,5,26,28,3,27,"the"
"27",2,1,6,30,37,8,33,"tractor,"
"28",2,1,7,39,41,3,40,"his"
"29",2,1,8,43,44,2,43,"17"
"30",2,1,9,46,49,4,47,"year"
"31",2,1,10,51,53,3,52,"old"
"32",2,2,1,1,3,3,2,"son"
"33",2,2,2,5,7,3,6,"was"
"34",2,2,3,9,12,4,10,"busy"
"35",2,2,4,14,20,7,17,"milking"
"36",2,2,5,22,24,3,23,"the"
"37",2,2,6,26,29,4,27,"cows"
"38",2,2,7,31,32,2,31,"in"
"39",2,2,8,34,36,3,35,"the"
"40",2,2,9,38,42,5,40,"barn."
"41",3,1,1,1,3,3,2,"The"
"42",3,1,2,5,9,5,7,"group"
"43",3,1,3,11,12,2,11,"of"
"44",3,1,4,14,21,8,17,"tourists"
"45",3,1,5,23,29,7,26,"flocked"
"46",3,1,6,31,32,2,31,"to"
"47",3,1,7,34,36,3,35,"the"
"48",3,1,8,38,41,4,39,"open"
"49",3,1,9,43,47,5,45,"field"
"50",3,1,10,49,53,5,51,"where"
"51",3,1,11,55,55,1,55,"a"
"52",3,2,1,1,5,5,3,"music"
"53",3,2,2,7,14,8,10,"festival"
"54",3,2,3,16,18,3,17,"was"
"55",3,2,4,20,24,5,22,"being"
"56",3,2,5,26,29,4,27,"held"
"57",3,2,6,31,33,3,32,"for"
"58",3,2,7,35,37,3,36,"the"
"59",3,2,8,39,43,5,41,"first"
"60",3,2,9,45,49,5,47,"time."
"61",4,1,1,1,3,3,2,"The"
"62",4,1,2,5,7,3,6,"two"
"63",4,1,3,9,16,8,12,"youngest"
"64",4,1,4,18,24,7,21,"sisters"
"65",4,1,5,26,31,6,28,"played"
"66",4,1,6,33,35,3,34,"and"
"67",4,1,7,37,43,7,40,"laughed"
"68",4,1,8,45,46,2,45,"in"
"69",4,1,9,48,50,3,49,"the"
"70",4,1,10,52,54,3,53,"sun"
"71",4,2,1,1,2,2,1,"as"
"72",4,2,2,4,7,4,5,"they"
"73",4,2,3,9,15,7,12,"enjoyed"
"74",4,2,4,17,19,3,18,"the"
"75",4,2,5,21,24,4,22,"last"
"76",4,2,6,26,29,4,27,"days"
"77",4,2,7,31,32,2,31,"of"
"78",4,2,8,34,40,7,37,"summer."
"79",5,1,1,1,3,3,2,"The"
"80",5,1,2,5,7,3,6,"two"
"81",5,1,3,9,15,7,12,"ancient"
"82",5,1,4,17,22,6,19,"graves"
"83",5,1,5,24,27,4,25,"were"
"84",5,1,6,29,35,7,32,"located"
"85",5,1,7,37,38,2,37,"in"
"86",5,1,8,40,42,3,41,"the"
"87",5,1,9,44,46,3,45,"old"
"88",5,1,10,48,55,8,51,"cemetery"
"89",5,2,1,1,5,5,3,"where"
"90",5,2,2,7,10,4,8,"some"
"91",5,2,3,12,13,2,12,"of"
"92",5,2,4,15,17,3,16,"the"
"93",5,2,5,19,25,7,22,"tallest"
"94",5,2,6,27,31,5,29,"trees"
"95",5,2,7,33,37,5,35,"could"
"96",5,2,8,39,40,2,39,"be"
"97",5,2,9,42,47,6,44,"found."
"98",6,1,1,1,3,3,2,"She"
"99",6,1,2,5,9,5,7,"spent"
"100",6,1,3,11,13,3,12,"her"
"101",6,1,4,15,19,5,17,"break"
"102",6,1,5,21,29,9,25,"nervously"
"103",6,1,6,31,36,6,33,"pacing"
"104",6,1,7,38,41,4,39,"down"
"105",6,1,8,43,45,3,44,"the"
"106",6,1,9,47,53,7,50,"hallway"
"107",6,2,1,1,7,7,4,"because"
"108",6,2,2,9,11,3,10,"she"
"109",6,2,3,13,15,3,14,"was"
"110",6,2,4,17,23,7,20,"worried"
"111",6,2,5,25,29,5,27,"about"
"112",6,2,6,31,34,4,32,"what"
"113",6,2,7,36,40,5,38,"would"
"114",6,2,8,42,47,6,44,"happen"
"115",6,2,9,49,53,5,51,"next."
"116",7,1,1,1,5,5,3,"After"
"117",7,1,2,7,8,2,7,"he"
"118",7,1,3,10,15,6,12,"closed"
"119",7,1,4,17,19,3,18,"the"
"120",7,1,5,21,25,5,23,"door,"
"121",7,1,6,27,29,3,28,"the"
"122",7,1,7,31,34,4,32,"room"
"123",7,1,8,36,38,3,37,"was"
"124",7,1,9,40,43,4,41,"dark"
"125",7,1,10,45,50,6,47,"except"
"126",7,1,11,52,54,3,53,"for"
"127",7,2,1,1,1,1,1,"a"
"128",7,2,2,3,7,5,5,"small"
"129",7,2,3,9,13,5,11,"light"
"130",7,2,4,15,20,6,17,"coming"
"131",7,2,5,22,25,4,23,"from"
"132",7,2,6,27,29,3,28,"the"
"133",7,2,7,31,33,3,32,"LED"
"134",7,2,8,35,40,6,37,"clock."
"135",8,1,1,1,3,3,2,"The"
"136",8,1,2,5,7,3,6,"old"
"137",8,1,3,9,13,5,11,"house"
"138",8,1,4,15,18,4,16,"near"
"139",8,1,5,20,22,3,21,"the"
"140",8,1,6,24,27,4,25,"hill"
"141",8,1,7,29,31,3,30,"was"
"142",8,1,8,33,40,8,36,"believed"
"143",8,1,9,42,43,2,42,"to"
"144",8,1,10,45,46,2,45,"be"
"145",8,1,11,48,54,7,51,"haunted"
"146",8,2,1,1,7,7,4,"because"
"147",8,2,2,9,9,1,9,"a"
"148",8,2,3,11,15,5,13,"whole"
"149",8,2,4,17,22,6,19,"family"
"150",8,2,5,24,26,3,25,"had"
"151",8,2,6,28,38,11,33,"disappeared"
"152",8,2,7,40,44,5,42,"under"
"153",8,2,8,46,52,7,49,"strange"
"154",8,2,9,54,66,13,60,"circumstances"
"155",8,2,10,68,73,6,70,"there."
"156",9,1,1,1,3,3,2,"The"
"157",9,1,2,5,13,9,9,"villagers"
"158",9,1,3,15,18,4,16,"were"
"159",9,1,4,20,25,6,22,"awoken"
"160",9,1,5,27,32,6,29,"before"
"161",9,1,6,34,37,4,35,"dawn"
"162",9,1,7,39,40,2,39,"by"
"163",9,1,8,42,44,3,43,"the"
"164",9,1,9,46,50,5,48,"sound"
"165",9,1,10,52,53,2,52,"of"
"166",9,2,1,1,4,4,2,"dogs"
"167",9,2,2,6,12,7,9,"barking"
"168",9,2,3,14,22,9,18,"somewhere"
"169",9,2,4,24,25,2,24,"in"
"170",9,2,5,27,29,3,28,"the"
"171",9,2,6,31,39,9,35,"distance."
"172",10,1,1,1,6,6,3,"During"
"173",10,1,2,8,10,3,9,"the"
"174",10,1,3,12,15,4,13,"cold"
"175",10,1,4,17,19,3,18,"and"
"176",10,1,5,21,25,5,23,"snowy"
"177",10,1,6,27,33,7,30,"winter,"
"178",10,1,7,35,35,1,35,"a"
"179",10,1,8,37,40,4,38,"coal"
"180",10,1,9,42,45,4,43,"mine"
"181",10,1,10,47,49,3,48,"was"
"182",10,1,11,51,55,5,53,"built"
"183",10,2,1,1,4,4,2,"near"
"184",10,2,2,6,8,3,7,"the"
"185",10,2,3,10,22,13,16,"Massachusetts"
"186",10,2,4,24,30,7,27,"seaport"
"187",10,2,5,32,33,2,32,"of"
"188",10,2,6,35,44,10,39,"Innsmouth."
"189",11,1,1,1,2,2,1,"Wu"
"190",11,1,2,4,6,3,5,"was"
"191",11,1,3,8,13,6,10,"really"
"192",11,1,4,15,18,4,16,"fond"
"193",11,1,5,20,21,2,20,"of"
"194",11,1,6,23,25,3,24,"the"
"195",11,1,7,27,32,6,29,"modern"
"196",11,1,8,34,38,5,36,"flats"
"197",11,1,9,40,41,2,40,"in"
"198",11,1,10,43,45,3,44,"the"
"199",11,1,11,47,49,3,48,"big"
"200",11,1,12,51,54,4,52,"city"
"201",11,2,1,1,4,4,2,"even"
"202",11,2,2,6,7,2,6,"if"
"203",11,2,3,9,12,4,10,"they"
"204",11,2,4,14,17,4,15,"were"
"205",11,2,5,19,22,4,20,"very"
"206",11,2,6,24,34,11,29,"overpriced."
"207",12,1,1,1,4,4,2,"That"
"208",12,1,2,6,9,4,7,"same"
"209",12,1,3,11,15,5,13,"night"
"210",12,1,4,17,17,1,17,"a"
"211",12,1,5,19,22,4,20,"huge"
"212",12,1,6,24,28,5,26,"storm"
"213",12,1,7,30,32,3,31,"had"
"214",12,1,8,34,39,6,36,"caused"
"215",12,1,9,41,43,3,42,"the"
"216",12,1,10,45,47,3,46,"new"
"217",12,1,11,49,52,4,50,"team"
"218",12,1,12,54,55,2,54,"to"
"219",12,2,1,1,4,4,2,"move"
"220",12,2,2,6,12,7,9,"indoors"
"221",12,2,3,14,20,7,17,"quickly"
"222",12,2,4,22,24,3,23,"for"
"223",12,2,5,26,30,5,28,"their"
"224",12,2,6,32,34,3,33,"own"
"225",12,2,7,36,46,11,41,"protection."
"226",13,1,1,1,3,3,2,"Mr."
"227",13,1,2,5,8,4,6,"Lee,"
"228",13,1,3,10,12,3,11,"our"
"229",13,1,4,14,16,3,15,"old"
"230",13,1,5,18,21,4,19,"next"
"231",13,1,6,23,26,4,24,"door"
"232",13,1,7,28,37,10,32,"neighbour,"
"233",13,1,8,39,41,3,40,"sat"
"234",13,1,9,43,44,2,43,"in"
"235",13,1,10,46,48,3,47,"his"
"236",13,1,11,50,55,6,52,"garden"
"237",13,2,1,1,2,2,1,"as"
"238",13,2,2,4,5,2,4,"he"
"239",13,2,3,7,13,7,10,"watched"
"240",13,2,4,15,17,3,16,"his"
"241",13,2,5,19,31,13,25,"grandchildren"
"242",13,2,6,33,36,4,34,"play"
"243",13,2,7,38,46,9,42,"football."
"244",14,1,1,1,5,5,3,"Gary,"
"245",14,1,2,7,9,3,8,"the"
"246",14,1,3,11,18,8,14,"security"
"247",14,1,4,20,24,5,22,"guard"
"248",14,1,5,26,29,4,27,"that"
"249",14,1,6,31,34,4,32,"day,"
"250",14,1,7,36,40,5,38,"found"
"251",14,1,8,42,44,3,43,"the"
"252",14,1,9,46,50,5,48,"small"
"253",14,1,10,52,55,4,53,"baby"
"254",14,2,1,1,3,3,2,"who"
"255",14,2,2,5,7,3,6,"had"
"256",14,2,3,9,12,4,10,"been"
"257",14,2,4,14,22,9,18,"abandoned"
"258",14,2,5,24,25,2,24,"in"
"259",14,2,6,27,29,3,28,"the"
"260",14,2,7,31,36,6,33,"middle"
"261",14,2,8,38,39,2,38,"of"
"262",14,2,9,41,43,3,42,"the"
"263",14,2,10,45,51,7,48,"parking"
"264",14,2,11,53,56,4,54,"lot."
"265",15,1,1,1,2,2,1,"It"
"266",15,1,2,4,6,3,5,"was"
"267",15,1,3,8,11,4,9,"only"
"268",15,1,4,13,17,5,15,"after"
"269",15,1,5,19,23,5,21,"lunch"
"270",15,1,6,25,28,4,26,"that"
"271",15,1,7,30,31,2,30,"he"
"272",15,1,8,33,37,5,35,"found"
"273",15,1,9,39,41,3,40,"out"
"274",15,1,10,43,44,2,43,"he"
"275",15,1,11,46,48,3,47,"had"
"276",15,1,12,50,53,4,51,"left"
"277",15,2,1,1,3,3,2,"his"
"278",15,2,2,5,10,6,7,"wallet"
"279",15,2,3,12,13,2,12,"in"
"280",15,2,4,15,17,3,16,"the"
"281",15,2,5,19,28,10,23,"restaurant"
"282",15,2,6,30,35,6,32,"around"
"283",15,2,7,37,39,3,38,"the"
"284",15,2,8,41,47,7,44,"corner."
"285",16,1,1,1,4,4,2,"When"
"286",16,1,2,6,8,3,7,"she"
"287",16,1,3,10,13,4,11,"woke"
"288",16,1,4,15,16,2,15,"up"
"289",16,1,5,18,21,4,19,"that"
"290",16,1,6,23,29,7,26,"morning"
"291",16,1,7,31,37,7,34,"feeling"
"292",16,1,8,39,43,5,41,"sick,"
"293",16,1,9,45,49,5,47,"Sally"
"294",16,1,10,51,54,4,52,"knew"
"295",16,2,1,1,3,3,2,"she"
"296",16,2,2,5,12,8,8,"probably"
"297",16,2,3,14,16,3,15,"had"
"298",16,2,4,18,21,4,19,"food"
"299",16,2,5,23,31,9,27,"poisoning"
"300",16,2,6,33,36,4,34,"from"
"301",16,2,7,38,40,3,39,"the"
"302",16,2,8,42,47,6,44,"dinner"
"303",16,2,9,49,51,3,50,"she"
"304",16,2,10,53,55,3,54,"ate"
"305",16,2,11,57,59,3,58,"the"
"306",16,2,12,61,68,8,64,"previous"
"307",16,2,13,70,75,6,72,"night."
"308",17,1,1,1,4,4,2,"When"
"309",17,1,2,6,12,7,9,"Gregory"
"310",17,1,3,14,20,7,17,"finally"
"311",17,1,4,22,25,4,23,"woke"
"312",17,1,5,27,29,3,28,"up,"
"313",17,1,6,31,32,2,31,"he"
"314",17,1,7,34,38,5,36,"found"
"315",17,1,8,40,42,3,41,"out"
"316",17,1,9,44,47,4,45,"that"
"317",17,1,10,49,54,6,51,"nobody"
"318",17,2,1,1,3,3,2,"had"
"319",17,2,2,5,12,8,8,"bothered"
"320",17,2,3,14,15,2,14,"to"
"321",17,2,4,17,21,5,19,"clean"
"322",17,2,5,23,24,2,23,"up"
"323",17,2,6,26,28,3,27,"the"
"324",17,2,7,30,33,4,31,"flat"
"325",17,2,8,35,39,5,37,"after"
"326",17,2,9,41,43,3,42,"the"
"327",17,2,10,45,49,5,47,"party"
"328",17,2,11,51,54,4,52,"last"
"329",17,2,12,56,61,6,58,"night."
"330",18,1,1,1,1,1,1,"I"
"331",18,1,2,3,5,3,4,"put"
"332",18,1,3,7,7,1,7,"a"
"333",18,1,4,9,12,4,10,"vest"
"334",18,1,5,14,16,3,15,"and"
"335",18,1,6,18,18,1,18,"a"
"336",18,1,7,20,25,6,22,"jumper"
"337",18,1,8,27,28,2,27,"in"
"338",18,1,9,30,31,2,30,"my"
"339",18,1,10,33,41,9,37,"backpack,"
"340",18,1,11,43,46,4,44,"took"
"341",18,1,12,48,49,2,48,"my"
"342",18,1,13,51,54,4,52,"keys"
"343",18,2,1,1,3,3,2,"and"
"344",18,2,2,5,10,6,7,"headed"
"345",18,2,3,12,18,7,15,"towards"
"346",18,2,4,20,22,3,21,"the"
"347",18,2,5,24,34,11,29,"underground"
"348",18,2,6,36,42,7,39,"parking"
"349",18,2,7,44,47,4,45,"lot."
"350",19,1,1,1,1,1,1,"I"
"351",19,1,2,3,8,6,5,"picked"
"352",19,1,3,10,11,2,10,"up"
"353",19,1,4,13,15,3,14,"the"
"354",19,1,5,17,21,5,19,"green"
"355",19,1,6,23,28,6,25,"coffee"
"356",19,1,7,30,32,3,31,"mug"
"357",19,1,8,34,37,4,35,"that"
"358",19,1,9,39,41,3,40,"our"
"359",19,1,10,43,46,4,44,"last"
"360",19,1,11,48,54,7,51,"visitor"
"361",19,2,1,1,3,3,2,"had"
"362",19,2,2,5,13,9,9,"forgotten"
"363",19,2,3,15,17,3,16,"and"
"364",19,2,4,19,22,4,20,"made"
"365",19,2,5,24,24,1,24,"a"
"366",19,2,6,26,29,4,27,"note"
"367",19,2,7,31,32,2,31,"to"
"368",19,2,8,34,39,6,36,"return"
"369",19,2,9,41,43,3,42,"it."
"370",20,1,1,1,3,3,2,"The"
"371",20,1,2,5,14,10,9,"investment"
"372",20,1,3,16,21,6,18,"banker"
"373",20,1,4,23,28,6,25,"worked"
"374",20,1,5,30,33,4,31,"hard"
"375",20,1,6,35,38,4,36,"this"
"376",20,1,7,40,47,8,43,"quarter,"
"377",20,1,8,49,53,5,51,"which"
"378",20,2,1,1,3,3,2,"led"
"379",20,2,2,5,6,2,5,"to"
"380",20,2,3,8,8,1,8,"a"
"381",20,2,4,10,17,8,13,"dramatic"
"382",20,2,5,19,22,4,20,"rise"
"383",20,2,6,24,25,2,24,"in"
"384",20,2,7,27,29,3,28,"her"
"385",20,2,8,31,37,7,34,"salary."
"386",21,1,1,1,3,3,2,"His"
"387",21,1,2,5,8,4,6,"dark"
"388",21,1,3,10,13,4,11,"blue"
"389",21,1,4,15,18,4,16,"eyes"
"390",21,1,5,20,26,7,23,"gleamed"
"391",21,1,6,28,31,4,29,"with"
"392",21,1,7,33,36,4,34,"joy,"
"393",21,1,8,38,40,3,39,"and"
"394",21,1,9,42,44,3,43,"his"
"395",21,1,10,46,49,4,47,"pale"
"396",21,1,11,51,54,4,52,"face"
"397",21,2,1,1,3,3,2,"was"
"398",21,2,2,5,7,3,6,"now"
"399",21,2,3,9,15,7,12,"flushed"
"400",21,2,4,17,19,3,18,"and"
"401",21,2,5,21,29,9,25,"unusually"
"402",21,2,6,31,39,9,35,"animated."
"403",22,1,1,1,4,4,2,"John"
"404",22,1,2,6,14,9,10,"protested"
"405",22,1,3,16,18,3,17,"the"
"406",22,1,4,20,22,3,21,"new"
"407",22,1,5,24,28,5,26,"plan,"
"408",22,1,6,30,32,3,31,"but"
"409",22,1,7,34,35,2,34,"in"
"410",22,1,8,37,39,3,38,"the"
"411",22,1,9,41,43,3,42,"end"
"412",22,1,10,45,46,2,45,"he"
"413",22,1,11,48,54,7,51,"decided"
"414",22,2,1,1,3,3,2,"not"
"415",22,2,2,5,6,2,5,"to"
"416",22,2,3,8,12,5,10,"argue"
"417",22,2,4,14,17,4,15,"with"
"418",22,2,5,19,21,3,20,"his"
"419",22,2,6,23,36,14,29,"mother-in-law."
"420",23,1,1,1,2,2,1,"He"
"421",23,1,2,4,6,3,5,"was"
"422",23,1,3,8,10,3,9,"not"
"423",23,1,4,12,16,5,14,"aware"
"424",23,1,5,18,19,2,18,"of"
"425",23,1,6,21,23,3,22,"the"
"426",23,1,7,25,28,4,26,"fact"
"427",23,1,8,30,33,4,31,"that"
"428",23,1,9,35,36,2,35,"he"
"429",23,1,10,38,40,3,39,"was"
"430",23,1,11,42,48,7,45,"adopted"
"431",23,1,12,50,54,5,52,"until"
"432",23,2,1,1,2,2,1,"he"
"433",23,2,2,4,6,3,5,"met"
"434",23,2,3,8,10,3,9,"his"
"435",23,2,4,12,21,10,16,"biological"
"436",23,2,5,23,28,6,25,"mother"
"437",23,2,6,30,33,4,31,"many"
"438",23,2,7,35,39,5,37,"years"
"439",23,2,8,41,46,6,43,"later."
"440",24,1,1,1,4,4,2,"Many"
"441",24,1,2,6,13,8,9,"tourists"
"442",24,1,3,15,18,4,16,"from"
"443",24,1,4,20,25,6,22,"abroad"
"444",24,1,5,27,29,3,28,"who"
"445",24,1,6,31,34,4,32,"came"
"446",24,1,7,36,37,2,36,"to"
"447",24,1,8,39,43,5,41,"visit"
"448",24,1,9,45,47,3,46,"the"
"449",24,1,10,49,54,6,51,"castle"
"450",24,2,1,1,4,4,2,"were"
"451",24,2,2,6,17,12,11,"disappointed"
"452",24,2,3,19,22,4,20,"that"
"453",24,2,4,24,27,4,25,"they"
"454",24,2,5,29,35,7,32,"weren't"
"455",24,2,6,37,43,7,40,"allowed"
"456",24,2,7,45,46,2,45,"to"
"457",24,2,8,48,50,3,49,"see"
"458",24,2,9,52,54,3,53,"the"
"459",24,2,10,56,61,6,58,"king's"
"460",24,2,11,63,71,9,67,"chambers."
"461",25,1,1,1,3,3,2,"The"
"462",25,1,2,5,10,6,7,"rumour"
"463",25,1,3,12,13,2,12,"is"
"464",25,1,4,15,18,4,16,"that"
"465",25,1,5,20,22,3,21,"the"
"466",25,1,6,24,34,11,29,"uninhabited"
"467",25,1,7,36,41,6,38,"island"
"468",25,1,8,43,44,2,43,"in"
"469",25,1,9,46,49,4,47,"this"
"470",25,1,10,51,54,4,52,"area"
"471",25,2,1,1,3,3,2,"was"
"472",25,2,2,5,11,7,8,"claimed"
"473",25,2,3,13,14,2,13,"by"
"474",25,2,4,16,16,1,16,"a"
"475",25,2,5,18,22,5,20,"group"
"476",25,2,6,24,25,2,24,"of"
"477",25,2,7,27,35,9,31,"guerrilla"
"478",25,2,8,37,45,9,41,"fighters."
"479",26,1,1,1,2,2,1,"We"
"480",26,1,2,4,8,5,6,"spent"
"481",26,1,3,10,11,2,10,"an"
"482",26,1,4,13,16,4,14,"hour"
"483",26,1,5,18,24,7,21,"walking"
"484",26,1,6,26,34,9,30,"aimlessly"
"485",26,1,7,36,37,2,36,"in"
"486",26,1,8,39,41,3,40,"the"
"487",26,1,9,43,50,8,46,"forested"
"488",26,1,10,52,55,4,53,"area"
"489",26,2,1,1,5,5,3,"until"
"490",26,2,2,7,9,3,8,"our"
"491",26,2,3,11,17,7,14,"parents"
"492",26,2,4,19,24,6,21,"called"
"493",26,2,5,26,27,2,26,"us"
"494",26,2,6,29,30,2,29,"to"
"495",26,2,7,32,35,4,33,"come"
"496",26,2,8,37,40,4,38,"back"
"497",26,2,9,42,44,3,43,"for"
"498",26,2,10,46,52,7,49,"dinner."
"499",27,1,1,1,4,4,2,"When"
"500",27,1,2,6,6,1,6,"I"
"501",27,1,3,8,15,8,11,"returned"
"502",27,1,4,17,20,4,18,"from"
"503",27,1,5,22,30,9,26,"shopping,"
"504",27,1,6,32,35,4,33,"they"
"505",27,1,7,37,40,4,38,"were"
"506",27,1,8,42,48,7,45,"already"
"507",27,1,9,50,51,2,50,"in"
"508",27,1,10,53,55,3,54,"the"
"509",27,2,1,1,10,10,5,"restaurant"
"510",27,2,2,12,14,3,13,"and"
"511",27,2,3,16,18,3,17,"had"
"512",27,2,4,20,23,4,21,"left"
"513",27,2,5,25,26,2,25,"me"
"514",27,2,6,28,28,1,28,"a"
"515",27,2,7,30,38,9,34,"voicemail"
"516",27,2,8,40,46,7,43,"telling"
"517",27,2,9,48,49,2,48,"me"
"518",27,2,10,51,52,2,51,"to"
"519",27,2,11,54,57,4,55,"join"
"520",27,2,12,59,63,5,61,"them."
"521",28,1,1,1,3,3,2,"The"
"522",28,1,2,5,7,3,6,"two"
"523",28,1,3,9,16,8,12,"Hibiscus"
"524",28,1,4,18,24,7,21,"flowers"
"525",28,1,5,26,27,2,26,"in"
"526",28,1,6,29,31,3,30,"our"
"527",28,1,7,33,38,6,35,"garden"
"528",28,1,8,40,43,4,41,"were"
"529",28,1,9,45,49,5,47,"taken"
"530",28,1,10,51,54,4,52,"from"
"531",28,2,1,1,9,9,5,"overseas,"
"532",28,2,2,11,13,3,12,"but"
"533",28,2,3,15,18,4,16,"they"
"534",28,2,4,20,21,2,20,"do"
"535",28,2,5,23,25,3,24,"not"
"536",28,2,6,27,30,4,28,"seem"
"537",28,2,7,32,33,2,32,"to"
"538",28,2,8,35,38,4,36,"fare"
"539",28,2,9,40,42,3,41,"too"
"540",28,2,10,44,47,4,45,"well"
"541",28,2,11,49,50,2,49,"in"
"542",28,2,12,52,54,3,53,"the"
"543",28,2,13,56,61,6,58,"colder"
"544",28,2,14,63,70,8,66,"climate."
"545",29,1,1,1,6,6,3,"People"
"546",29,1,2,8,9,2,8,"in"
"547",29,1,3,11,13,3,12,"the"
"548",29,1,4,15,18,4,16,"area"
"549",29,1,5,20,26,7,23,"usually"
"550",29,1,6,28,34,7,31,"avoided"
"551",29,1,7,36,38,3,37,"the"
"552",29,1,8,40,47,8,43,"mountain"
"553",29,1,9,49,53,5,51,"trail"
"554",29,2,1,1,7,7,4,"because"
"555",29,2,2,9,11,3,10,"all"
"556",29,2,3,13,15,3,14,"the"
"557",29,2,4,17,21,5,19,"signs"
"558",29,2,5,23,25,3,24,"had"
"559",29,2,6,27,31,5,29,"faded"
"560",29,2,7,33,36,4,34,"away"
"561",29,2,8,38,40,3,39,"due"
"562",29,2,9,42,43,2,42,"to"
"563",29,2,10,45,47,3,46,"the"
"564",29,2,11,49,52,4,50,"lack"
"565",29,2,12,54,55,2,54,"of"
"566",29,2,13,57,68,12,62,"maintenance."
"567",30,1,1,1,5,5,3,"There"
"568",30,1,2,7,10,4,8,"were"
"569",30,1,3,12,13,2,12,"at"
"570",30,1,4,15,19,5,17,"least"
"571",30,1,5,21,24,4,22,"some"
"572",30,1,6,26,32,7,29,"reports"
"573",30,1,7,34,35,2,34,"of"
"574",30,1,8,37,43,7,40,"gunfire"
"575",30,1,9,45,46,2,45,"in"
"576",30,1,10,48,50,3,49,"the"
"577",30,1,11,52,55,4,53,"area"
"578",30,2,1,1,6,6,3,"during"
"579",30,2,2,8,10,3,9,"the"
"580",30,2,3,12,16,5,14,"short"
"581",30,2,4,18,23,6,20,"period"
"582",30,2,5,25,26,2,25,"of"
"583",30,2,6,28,32,5,30,"civil"
"584",30,2,7,34,40,7,37,"unrest."
"585",31,1,1,1,4,4,2,"When"
"586",31,1,2,6,9,4,7,"king"
"587",31,1,3,11,19,9,15,"Alexander"
"588",31,1,4,21,23,3,22,"was"
"589",31,1,5,25,27,3,26,"one"
"590",31,1,6,29,32,4,30,"year"
"591",31,1,7,34,36,3,35,"and"
"592",31,1,8,38,41,4,39,"nine"
"593",31,1,9,43,48,6,45,"months"
"594",31,1,10,50,53,4,51,"old,"
"595",31,2,1,1,2,2,1,"he"
"596",31,2,2,4,6,3,5,"was"
"597",31,2,3,8,14,7,11,"already"
"598",31,2,4,16,22,7,19,"showing"
"599",31,2,5,24,25,2,24,"an"
"600",31,2,6,27,36,10,31,"impressive"
"601",31,2,7,38,45,8,41,"aptitude"
"602",31,2,8,47,48,2,47,"to"
"603",31,2,9,50,57,8,53,"learning"
"604",31,2,10,59,61,3,60,"new"
"605",31,2,11,63,69,7,66,"things."
"606",32,1,1,1,5,5,3,"Penny"
"607",32,1,2,7,13,7,10,"decided"
"608",32,1,3,15,16,2,15,"it"
"609",32,1,4,18,20,3,19,"was"
"610",32,1,5,22,25,4,23,"time"
"611",32,1,6,27,28,2,27,"to"
"612",32,1,7,30,33,4,31,"move"
"613",32,1,8,35,41,7,38,"indoors"
"614",32,1,9,43,47,5,45,"after"
"615",32,1,10,49,51,3,50,"she"
"616",32,1,11,53,55,3,54,"had"
"617",32,2,1,1,5,5,3,"spent"
"618",32,2,2,7,9,3,8,"the"
"619",32,2,3,11,15,5,13,"whole"
"620",32,2,4,17,25,9,21,"afternoon"
"621",32,2,5,27,32,6,29,"skiing"
"622",32,2,6,34,35,2,34,"on"
"623",32,2,7,37,39,3,38,"the"
"624",32,2,8,41,46,6,43,"slope."
"625",33,1,1,1,3,3,2,"The"
"626",33,1,2,5,8,4,6,"cold"
"627",33,1,3,10,20,11,15,"temperature"
"628",33,1,4,22,25,4,23,"last"
"629",33,1,5,27,32,6,29,"winter"
"630",33,1,6,34,36,3,35,"had"
"631",33,1,7,38,43,6,40,"caused"
"632",33,1,8,45,47,3,46,"the"
"633",33,1,9,49,53,5,51,"water"
"634",33,2,1,1,4,4,2,"pipe"
"635",33,2,2,6,7,2,6,"in"
"636",33,2,3,9,11,3,10,"the"
"637",33,2,4,13,18,6,15,"garden"
"638",33,2,5,20,21,2,20,"to"
"639",33,2,6,23,32,10,27,"completely"
"640",33,2,7,34,39,6,36,"freeze"
"641",33,2,8,41,45,5,43,"over."
"642",34,1,1,1,3,3,2,"The"
"643",34,1,2,5,7,3,6,"new"
"644",34,1,3,9,16,8,12,"virulent"
"645",34,1,4,18,24,7,21,"disease"
"646",34,1,5,26,33,8,29,"affected"
"647",34,1,6,35,38,4,36,"many"
