"","item","line","word","start","end","length","OVP","string"
"2393",36,5,1,1,3,3,2,"Man"
"2394",36,5,2,5,7,3,6,"was"
"2395",36,5,3,9,9,1,9,"a"
"2396",36,5,4,11,19,9,15,"favourite"
"2397",36,5,5,21,27,7,24,"subject"
"2398",36,5,6,29,30,2,29,"of"
"2399",36,5,7,32,34,3,33,"the"
"2400",36,5,8,36,43,8,39,"powerful"
"2401",36,5,9,45,53,9,49,"Princess,"
"2402",36,5,10,55,58,4,56,"Ozma"
"2403",36,5,11,60,61,2,60,"of"
"2404",36,5,12,63,65,3,64,"Oz,"
"2405",36,5,13,67,69,3,68,"who"
"2406",36,6,1,1,5,5,3,"would"
"2407",36,6,2,7,8,2,7,"be"
"2408",36,6,3,10,13,4,11,"sure"
"2409",36,6,4,15,16,2,15,"to"
"2410",36,6,5,18,23,6,20,"resent"
"2411",36,6,6,25,32,8,28,"Tiktok's"
"2412",36,6,7,34,38,5,36,"ruin."
"2413",36,7,1,1,4,4,2,"'Too"
"2414",36,7,2,6,9,4,7,"bad!"
"2415",36,7,3,11,13,3,12,"too"
"2416",36,7,4,15,19,5,17,"bad!'"
"2417",36,7,5,21,22,2,21,"he"
"2418",36,7,6,24,32,9,28,"muttered,"
"2419",36,7,7,34,45,12,39,"regretfully."
"2420",36,7,8,47,50,4,48,"'I'm"
"2421",36,7,9,52,57,6,54,"really"
"2422",36,7,10,59,63,5,61,"sorry"
"2423",36,7,11,65,65,1,65,"I"
"2424",36,8,1,1,4,4,2,"made"
"2425",36,8,2,6,9,4,7,"junk"
"2426",36,8,3,11,12,2,11,"of"
"2427",36,8,4,14,16,3,15,"the"
"2428",36,8,5,18,24,7,21,"fellow."
"2429",36,8,6,26,26,1,26,"I"
"2430",36,8,7,28,33,6,30,"didn't"
"2431",36,8,8,35,38,4,36,"know"
"2432",36,8,9,40,43,4,41,"he'd"
"2433",36,8,10,45,51,7,48,"break.'"
"2434",37,1,1,1,6,6,3,"'You'd"
"2435",37,1,2,8,13,6,10,"better"
"2436",37,1,3,15,18,4,16,"be,'"
"2437",37,1,4,20,27,8,23,"remarked"
"2438",37,1,5,29,35,7,32,"Kaliko,"
"2439",37,1,6,37,39,3,38,"who"
"2440",37,1,7,41,43,3,42,"now"
"2441",37,1,8,45,52,8,48,"ventured"
"2442",37,1,9,54,55,2,54,"to"
"2443",37,1,10,57,61,5,59,"enter"
"2444",37,1,11,63,65,3,64,"the"
"2445",37,2,1,1,5,5,3,"room."
"2446",37,2,2,7,13,7,10,"'You'll"
"2447",37,2,3,15,18,4,16,"have"
"2448",37,2,4,20,20,1,20,"a"
"2449",37,2,5,22,24,3,23,"war"
"2450",37,2,6,26,27,2,26,"on"
"2451",37,2,7,29,32,4,30,"your"
"2452",37,2,8,34,38,5,36,"hands"
"2453",37,2,9,40,43,4,41,"when"
"2454",37,2,10,45,48,4,46,"Ozma"
"2455",37,2,11,50,54,5,52,"hears"
"2456",37,2,12,56,57,2,56,"of"
"2457",37,2,13,59,63,5,61,"this,"
"2458",37,2,14,65,67,3,66,"and"
"2459",37,2,15,69,71,3,70,"the"
"2460",37,3,1,1,7,7,4,"chances"
"2461",37,3,2,9,11,3,10,"are"
"2462",37,3,3,13,15,3,14,"you"
"2463",37,3,4,17,20,4,18,"will"
"2464",37,3,5,22,25,4,23,"lose"
"2465",37,3,6,27,30,4,28,"your"
"2466",37,3,7,32,37,6,34,"throne"
"2467",37,3,8,39,41,3,40,"and"
"2468",37,3,9,43,46,4,44,"your"
"2469",37,3,10,48,56,9,52,"kingdom.'"
"2470",37,4,1,1,3,3,2,"The"
"2471",37,4,2,5,8,4,6,"Nome"
"2472",37,4,3,10,13,4,11,"King"
"2473",37,4,4,15,20,6,17,"turned"
"2474",37,4,5,22,26,5,24,"pale,"
"2475",37,4,6,28,30,3,29,"for"
"2476",37,4,7,32,33,2,32,"he"
"2477",37,4,8,35,39,5,37,"loved"
"2478",37,4,9,41,42,2,41,"to"
"2479",37,4,10,44,47,4,45,"rule"
"2480",37,4,11,49,51,3,50,"the"
"2481",37,4,12,53,57,5,55,"Nomes"
"2482",37,4,13,59,61,3,60,"and"
"2483",37,4,14,63,65,3,64,"did"
"2484",37,5,1,1,3,3,2,"not"
"2485",37,5,2,5,8,4,6,"know"
"2486",37,5,3,10,11,2,10,"of"
"2487",37,5,4,13,15,3,14,"any"
"2488",37,5,5,17,21,5,19,"other"
"2489",37,5,6,23,25,3,24,"way"
"2490",37,5,7,27,28,2,27,"to"
"2491",37,5,8,30,33,4,31,"earn"
"2492",37,5,9,35,35,1,35,"a"
"2493",37,5,10,37,42,6,39,"living"
"2494",37,5,11,44,45,2,44,"in"
"2495",37,5,12,47,50,4,48,"case"
"2496",37,5,13,52,55,4,53,"Ozma"
"2497",37,5,14,57,62,6,59,"fought"
"2498",37,5,15,64,66,3,65,"and"
"2499",37,6,1,1,9,9,5,"conquered"
"2500",37,6,2,11,14,4,12,"him."
"2501",37,7,1,1,6,6,3,"'Do-do"
"2502",37,7,2,8,10,3,9,"you"
"2503",37,7,3,12,16,5,14,"think"
"2504",37,7,4,18,21,4,19,"Ozma"
"2505",37,7,5,23,26,4,24,"will"
"2506",37,7,6,28,29,2,28,"be"
"2507",37,7,7,31,37,7,34,"angry?'"
"2508",37,7,8,39,40,2,39,"he"
"2509",37,7,9,42,46,5,44,"asked"
"2510",37,7,10,48,57,10,52,"anxiously."
"2511",37,8,1,1,4,4,2,"'I'm"
"2512",37,8,2,6,9,4,7,"sure"
"2513",37,8,3,11,12,2,11,"of"
"2514",37,8,4,14,17,4,15,"it,'"
"2515",37,8,5,19,22,4,20,"said"
"2516",37,8,6,24,30,7,27,"Kaliko."
"2517",37,8,7,32,35,4,33,"'And"
"2518",37,8,8,37,39,3,38,"she"
"2519",37,8,9,41,43,3,42,"has"
"2520",37,8,10,45,47,3,46,"the"
"2521",37,8,11,49,53,5,51,"right"
"2522",37,8,12,55,56,2,55,"to"
"2523",37,8,13,58,60,3,59,"be."
"2524",37,8,14,62,67,6,64,"You've"
"2525",37,9,1,1,4,4,2,"made"
"2526",37,9,2,6,15,10,10,"scrap-iron"
"2527",37,9,3,17,18,2,17,"of"
"2528",37,9,4,20,22,3,21,"her"
"2529",37,9,5,24,34,11,29,"favourite.'"
"2530",37,10,1,1,3,3,2,"The"
"2531",37,10,2,5,8,4,6,"King"
"2532",37,10,3,10,17,8,13,"groaned."
"2533",38,1,1,1,6,6,3,"'Sweep"
"2534",38,1,2,8,10,3,9,"him"
"2535",38,1,3,12,13,2,12,"up"
"2536",38,1,4,15,17,3,16,"and"
"2537",38,1,5,19,23,5,21,"throw"
"2538",38,1,6,25,27,3,26,"the"
"2539",38,1,7,29,35,7,32,"rubbish"
"2540",38,1,8,37,40,4,38,"into"
"2541",38,1,9,42,44,3,43,"the"
"2542",38,1,10,46,50,5,48,"black"
"2543",38,1,11,52,56,5,54,"pit,'"
"2544",38,1,12,58,59,2,58,"he"
"2545",38,2,1,1,10,10,5,"commanded;"
"2546",38,2,2,12,14,3,13,"and"
"2547",38,2,3,16,19,4,17,"then"
"2548",38,2,4,21,22,2,21,"he"
"2549",38,2,5,24,27,4,25,"shut"
"2550",38,2,6,29,35,7,32,"himself"
"2551",38,2,7,37,38,2,37,"up"
"2552",38,2,8,40,41,2,40,"in"
"2553",38,2,9,43,45,3,44,"his"
"2554",38,2,10,47,53,7,50,"private"
"2555",38,2,11,55,57,3,56,"den"
"2556",38,2,12,59,61,3,60,"and"
"2557",38,2,13,63,65,3,64,"for"
"2558",38,2,14,67,70,4,68,"days"
"2559",38,3,1,1,5,5,3,"would"
"2560",38,3,2,7,9,3,8,"see"
"2561",38,3,3,11,12,2,11,"no"
"2562",38,3,4,14,17,4,15,"one,"
"2563",38,3,5,19,25,7,22,"because"
"2564",38,3,6,27,28,2,27,"he"
"2565",38,3,7,30,32,3,31,"was"
"2566",38,3,8,34,35,2,34,"so"
"2567",38,3,9,37,43,7,40,"ashamed"
"2568",38,3,10,45,46,2,45,"of"
"2569",38,3,11,48,50,3,49,"his"
"2570",38,3,12,52,62,11,57,"unreasoning"
"2571",38,3,13,64,68,5,66,"anger"
"2572",38,3,14,70,72,3,71,"and"
"2573",38,4,1,1,2,2,1,"so"
"2574",38,4,2,4,9,6,6,"feared"
"2575",38,4,3,11,13,3,12,"the"
"2576",38,4,4,15,21,7,18,"results"
"2577",38,4,5,23,24,2,23,"of"
"2578",38,4,6,26,28,3,27,"his"
"2579",38,4,7,30,33,4,31,"rash"
"2580",38,4,8,35,38,4,36,"act."
"2581",38,5,1,1,6,6,3,"Kaliko"
"2582",38,5,2,8,12,5,10,"swept"
"2583",38,5,3,14,15,2,14,"up"
"2584",38,5,4,17,19,3,18,"the"
"2585",38,5,5,21,27,7,24,"pieces,"
"2586",38,5,6,29,31,3,30,"but"
"2587",38,5,7,33,34,2,33,"he"
"2588",38,5,8,36,38,3,37,"did"
"2589",38,5,9,40,42,3,41,"not"
"2590",38,5,10,44,48,5,46,"throw"
"2591",38,5,11,50,53,4,51,"them"
"2592",38,5,12,55,58,4,56,"into"
"2593",38,5,13,60,62,3,61,"the"
"2594",38,5,14,64,68,5,66,"black"
"2595",38,6,1,1,4,4,2,"pit."
"2596",38,6,2,6,10,5,8,"Being"
"2597",38,6,3,12,12,1,12,"a"
"2598",38,6,4,14,19,6,16,"clever"
"2599",38,6,5,21,23,3,22,"and"
"2600",38,6,6,25,31,7,28,"skilful"
"2601",38,6,7,33,40,8,36,"mechanic"
"2602",38,6,8,42,43,2,42,"he"
"2603",38,6,9,45,54,10,49,"determined"
"2604",38,6,10,56,57,2,56,"to"
"2605",38,6,11,59,61,3,60,"fit"
"2606",38,6,12,63,65,3,64,"the"
"2607",38,6,13,67,72,6,69,"pieces"
"2608",38,7,1,1,8,8,4,"together"
"2609",38,7,2,10,15,6,12,"again."
"2610",38,8,1,1,2,2,1,"No"
"2611",38,8,2,4,6,3,5,"man"
"2612",38,8,3,8,11,4,9,"ever"
"2613",38,8,4,13,17,5,15,"faced"
"2614",38,8,5,19,19,1,19,"a"
"2615",38,8,6,21,27,7,24,"greater"
"2616",38,8,7,29,35,7,32,"puzzle;"
"2617",38,8,8,37,39,3,38,"but"
"2618",38,8,9,41,42,2,41,"it"
"2619",38,8,10,44,46,3,45,"was"
"2620",38,8,11,48,58,11,53,"interesting"
"2621",38,8,12,60,63,4,61,"work"
"2622",38,8,13,65,67,3,66,"and"
"2623",38,9,1,1,6,6,3,"Kaliko"
"2624",38,9,2,8,17,10,12,"succeeded."
"2625",38,9,3,19,22,4,20,"When"
"2626",38,9,4,24,25,2,24,"he"
"2627",38,9,5,27,31,5,29,"found"
"2628",38,9,6,33,33,1,33,"a"
"2629",38,9,7,35,40,6,37,"spring"
"2630",38,9,8,42,43,2,42,"or"
"2631",38,9,9,45,49,5,47,"wheel"
"2632",38,9,10,51,54,4,52,"worn"
"2633",38,9,11,56,57,2,56,"or"
"2634",38,9,12,59,68,10,63,"imperfect,"
"2635",38,9,13,70,71,2,70,"he"
"2636",38,10,1,1,4,4,2,"made"
"2637",38,10,2,6,6,1,6,"a"
"2638",38,10,3,8,10,3,9,"new"
"2639",38,10,4,12,15,4,13,"one."
"2640",40,1,1,1,6,6,3,"Within"
"2641",40,1,2,8,10,3,9,"two"
"2642",40,1,3,12,17,6,14,"weeks,"
"2643",40,1,4,19,20,2,19,"by"
"2644",40,1,5,22,28,7,25,"working"
"2645",40,1,6,30,37,8,33,"steadily"
"2646",40,1,7,39,43,5,41,"night"
"2647",40,1,8,45,47,3,46,"and"
"2648",40,1,9,49,52,4,50,"day,"
"2649",40,1,10,54,56,3,55,"the"
"2650",40,1,11,58,62,5,60,"Chief"
"2651",40,2,1,1,7,7,4,"Steward"
"2652",40,2,2,9,17,9,13,"completed"
"2653",40,2,3,19,21,3,20,"his"
"2654",40,2,4,23,26,4,24,"task"
"2655",40,2,5,28,30,3,29,"and"
"2656",40,2,6,32,34,3,33,"put"
"2657",40,2,7,36,38,3,37,"the"
"2658",40,2,8,40,44,5,42,"three"
"2659",40,2,9,46,49,4,47,"sets"
"2660",40,2,10,51,52,2,51,"of"
"2661",40,2,11,54,63,10,58,"clockworks"
"2662",40,2,12,65,67,3,66,"and"
"2663",40,2,13,69,71,3,70,"the"
"2664",40,3,1,1,4,4,2,"last"
"2665",40,3,2,6,10,5,8,"rivet"
"2666",40,3,3,12,15,4,13,"into"
"2667",40,3,4,17,24,8,20,"Tiktok's"
"2668",40,3,5,26,30,5,28,"body."
"2669",40,3,6,32,33,2,32,"He"
"2670",40,3,7,35,38,4,36,"then"
"2671",40,3,8,40,44,5,42,"wound"
"2672",40,3,9,46,47,2,46,"up"
"2673",40,3,10,49,51,3,50,"the"
"2674",40,3,11,53,58,6,55,"motion"
"2675",40,3,12,60,69,10,64,"machinery,"
"2676",40,3,13,71,73,3,72,"and"
"2677",40,4,1,1,3,3,2,"the"
"2678",40,4,2,5,13,9,9,"Clockwork"
"2679",40,4,3,15,17,3,16,"Man"
"2680",40,4,4,19,24,6,21,"walked"
"2681",40,4,5,26,27,2,26,"up"
"2682",40,4,6,29,31,3,30,"and"
"2683",40,4,7,33,36,4,34,"down"
"2684",40,4,8,38,40,3,39,"the"
"2685",40,4,9,42,45,4,43,"room"
"2686",40,4,10,47,48,2,47,"as"
"2687",40,4,11,50,58,9,54,"naturally"
"2688",40,4,12,60,61,2,60,"as"
"2689",40,4,13,63,67,5,65,"ever."
"2690",40,4,14,69,72,4,70,"Then"
"2691",40,5,1,1,6,6,3,"Kaliko"
"2692",40,5,2,8,12,5,10,"wound"
"2693",40,5,3,14,15,2,14,"up"
"2694",40,5,4,17,19,3,18,"the"
"2695",40,5,5,21,27,7,24,"thought"
"2696",40,5,6,29,33,5,31,"works"
"2697",40,5,7,35,37,3,36,"and"
"2698",40,5,8,39,41,3,40,"the"
"2699",40,5,9,43,48,6,45,"speech"
"2700",40,5,10,50,58,9,54,"regulator"
"2701",40,5,11,60,62,3,61,"and"
"2702",40,5,12,64,67,4,65,"said"
"2703",40,5,13,69,70,2,69,"to"
"2704",40,6,1,1,7,7,4,"Tiktok:"
"2705",40,7,1,1,4,4,2,"'How"
"2706",40,7,2,6,7,2,6,"do"
"2707",40,7,3,9,11,3,10,"you"
"2708",40,7,4,13,16,4,14,"feel"
"2709",40,7,5,18,22,5,20,"now?'"
"2710",40,8,1,1,7,7,4,"'Fine,'"
"2711",40,8,2,9,12,4,10,"said"
"2712",40,8,3,14,16,3,15,"the"
"2713",40,8,4,18,26,9,22,"Clockwork"
"2714",40,8,5,28,31,4,29,"Man."
"2715",40,8,6,33,36,4,34,"'You"
"2716",40,8,7,38,41,4,39,"have"
"2717",40,8,8,43,46,4,44,"done"
"2718",40,8,9,48,48,1,48,"a"
"2719",40,8,10,50,54,5,52,"ve-ry"
"2720",40,8,11,56,59,4,57,"good"
"2721",40,8,12,61,64,4,62,"job,"
"2722",40,9,1,1,9,9,5,"Kal-i-ko,"
"2723",40,9,2,11,13,3,12,"and"
"2724",40,9,3,15,19,5,17,"saved"
"2725",40,9,4,21,22,2,21,"me"
"2726",40,9,5,24,27,4,25,"from"
"2727",40,9,6,29,42,14,35,"de-struc-tion."
"2728",40,9,7,44,47,4,45,"Much"
"2729",40,9,8,49,58,10,53,"o-bliged.'"
"2730",41,1,1,1,6,6,3,"'Don't"
"2731",41,1,2,8,14,7,11,"mention"
"2732",41,1,3,16,19,4,17,"it,'"
"2733",41,1,4,21,27,7,24,"replied"
"2734",41,1,5,29,31,3,30,"the"
"2735",41,1,6,33,37,5,35,"Chief"
"2736",41,1,7,39,46,8,42,"Steward."
"2737",41,1,8,48,49,2,48,"'I"
"2738",41,1,9,51,55,5,53,"quite"
"2739",41,1,10,57,63,7,60,"enjoyed"
"2740",41,1,11,65,67,3,66,"the"
"2741",41,2,1,1,6,6,3,"work.'"
"2742",41,3,1,1,4,4,2,"Just"
"2743",41,3,2,6,9,4,7,"then"
"2744",41,3,3,11,13,3,12,"the"
"2745",41,3,4,15,18,4,16,"Nome"
"2746",41,3,5,20,25,6,22,"King's"
"2747",41,3,6,27,30,4,28,"gong"
"2748",41,3,7,32,39,8,35,"sounded,"
"2749",41,3,8,41,43,3,42,"and"
"2750",41,3,9,45,50,6,47,"Kaliko"
"2751",41,3,10,52,57,6,54,"rushed"
"2752",41,3,11,59,62,4,60,"away"
"2753",41,4,1,1,7,7,4,"through"
"2754",41,4,2,9,11,3,10,"the"
"2755",41,4,3,13,25,13,19,"jewel-studded"
"2756",41,4,4,27,32,6,29,"cavern"
"2757",41,4,5,34,36,3,35,"and"
"2758",41,4,6,38,41,4,39,"into"
"2759",41,4,7,43,45,3,44,"the"
"2760",41,4,8,47,49,3,48,"den"
"2761",41,4,9,51,55,5,53,"where"
"2762",41,4,10,57,59,3,58,"the"
"2763",41,4,11,61,64,4,62,"King"
"2764",41,4,12,66,68,3,67,"had"
"2765",41,5,1,1,7,7,4,"hidden,"
"2766",41,5,2,9,15,7,12,"leaving"
"2767",41,5,3,17,19,3,18,"the"
"2768",41,5,4,21,25,5,23,"doors"
"2769",41,5,5,27,31,5,29,"ajar."
"2770",41,6,1,1,9,9,5,"'Kaliko,'"
"2771",41,6,2,11,14,4,12,"said"
"2772",41,6,3,16,18,3,17,"the"
"2773",41,6,4,20,24,5,22,"King,"
"2774",41,6,5,26,27,2,26,"in"
"2775",41,6,6,29,29,1,29,"a"
"2776",41,6,7,31,34,4,32,"meek"
"2777",41,6,8,36,41,6,38,"voice,"
"2778",41,6,9,43,47,5,45,"'I've"
"2779",41,6,10,49,52,4,50,"been"
"2780",41,6,11,54,57,4,55,"shut"
"2781",41,6,12,59,60,2,59,"up"
"2782",41,6,13,62,65,4,63,"here"
"2783",41,7,1,1,4,4,2,"long"
"2784",41,7,2,6,11,6,8,"enough"
"2785",41,7,3,13,14,2,13,"to"
"2786",41,7,4,16,21,6,18,"repent"
"2787",41,7,5,23,30,8,26,"bitterly"
"2788",41,7,6,32,34,3,33,"the"
"2789",41,7,7,36,46,11,41,"destruction"
"2790",41,7,8,48,49,2,48,"of"
"2791",41,7,9,51,57,7,54,"Tiktok."
"2792",41,7,10,59,60,2,59,"Of"
"2793",41,7,11,62,67,6,64,"course"
"2794",41,7,12,69,72,4,70,"Ozma"
"2795",41,8,1,1,4,4,2,"will"
"2796",41,8,2,6,9,4,7,"have"
"2797",41,8,3,11,18,8,14,"revenge,"
"2798",41,8,4,20,22,3,21,"and"
"2799",41,8,5,24,27,4,25,"send"
"2800",41,8,6,29,30,2,29,"an"
"2801",41,8,7,32,35,4,33,"army"
"2802",41,8,8,37,38,2,37,"to"
"2803",41,8,9,40,44,5,42,"fight"
"2804",41,8,10,46,48,3,47,"us,"
"2805",41,8,11,50,52,3,51,"but"
"2806",41,8,12,54,55,2,54,"we"
"2807",41,8,13,57,60,4,58,"must"
"2808",41,8,14,62,65,4,63,"take"
"2809",41,8,15,67,69,3,68,"our"
"2810",41,9,1,1,9,9,5,"medicine."
"2811",42,1,1,1,3,3,2,"One"
"2812",42,1,2,5,9,5,7,"thing"
"2813",42,1,3,11,18,8,14,"comforts"
"2814",42,1,4,20,22,3,21,"me:"
"2815",42,1,5,24,29,6,26,"Tiktok"
"2816",42,1,6,31,36,6,33,"wasn't"
"2817",42,1,7,38,43,6,40,"really"
"2818",42,1,8,45,45,1,45,"a"
"2819",42,1,9,47,50,4,48,"live"
"2820",42,1,10,52,58,7,55,"person;"
"2821",42,1,11,60,61,2,60,"he"
"2822",42,1,12,63,65,3,64,"was"
"2823",42,1,13,67,70,4,68,"only"
"2824",42,1,14,72,72,1,72,"a"
"2825",42,2,1,1,7,7,4,"machine"
"2826",42,2,2,9,12,4,10,"man,"
"2827",42,2,3,14,16,3,15,"and"
"2828",42,2,4,18,19,2,18,"so"
"2829",42,2,5,21,22,2,21,"it"
"2830",42,2,6,24,29,6,26,"wasn't"
"2831",42,2,7,31,34,4,32,"very"
"2832",42,2,8,36,41,6,38,"wicked"
"2833",42,2,9,43,44,2,43,"to"
"2834",42,2,10,46,49,4,47,"stop"
"2835",42,2,11,51,53,3,52,"his"
"2836",42,2,12,55,65,11,60,"clockworks."
"2837",42,2,13,67,67,1,67,"I"
"2838",42,3,1,1,8,8,4,"couldn't"
"2839",42,3,2,10,14,5,12,"sleep"
"2840",42,3,3,16,22,7,19,"nights,"
"2841",42,3,4,24,25,2,24,"at"
"2842",42,3,5,27,32,6,29,"first,"
"2843",42,3,6,34,36,3,35,"for"
"2844",42,3,7,38,43,6,40,"worry;"
"2845",42,3,8,45,47,3,46,"but"
"2846",42,3,9,49,55,7,52,"there's"
"2847",42,3,10,57,58,2,57,"no"
"2848",42,3,11,60,63,4,61,"more"
"2849",42,3,12,65,68,4,66,"harm"
"2850",42,3,13,70,71,2,70,"in"
"2851",42,4,1,1,8,8,4,"smashing"
"2852",42,4,2,10,10,1,10,"a"
"2853",42,4,3,12,18,7,15,"machine"
"2854",42,4,4,20,22,3,21,"man"
"2855",42,4,5,24,27,4,25,"than"
"2856",42,4,6,29,30,2,29,"in"
"2857",42,4,7,32,39,8,35,"breaking"
"2858",42,4,8,41,41,1,41,"a"
"2859",42,4,9,43,45,3,44,"wax"
"2860",42,4,10,47,51,5,49,"doll."
"2861",42,4,11,53,57,5,55,"Don't"
"2862",42,4,12,59,61,3,60,"you"
"2863",42,4,13,63,67,5,65,"think"
"2864",42,4,14,69,72,4,70,"so?'"
"2865",42,5,1,1,2,2,1,"'I"
"2866",42,5,2,4,5,2,4,"am"
"2867",42,5,3,7,9,3,8,"too"
"2868",42,5,4,11,16,6,13,"humble"
"2869",42,5,5,18,19,2,18,"to"
"2870",42,5,6,21,25,5,23,"think"
"2871",42,5,7,27,28,2,27,"in"
"2872",42,5,8,30,32,3,31,"the"
"2873",42,5,9,34,41,8,37,"presence"
"2874",42,5,10,43,44,2,43,"of"
"2875",42,5,11,46,49,4,47,"your"
"2876",42,5,12,51,59,9,55,"Majesty,'"
"2877",42,5,13,61,64,4,62,"said"
"2878",42,6,1,1,7,7,4,"Kaliko."
"2879",42,7,1,1,5,5,3,"'Then"
"2880",42,7,2,7,9,3,8,"get"
"2881",42,7,3,11,12,2,11,"me"
"2882",42,7,4,14,22,9,18,"something"
"2883",42,7,5,24,25,2,24,"to"
"2884",42,7,6,27,31,5,29,"eat,'"
"2885",42,7,7,33,41,9,37,"commanded"
"2886",42,7,8,43,45,3,44,"the"
"2887",42,7,9,47,51,5,49,"King,"
"2888",42,7,10,53,56,4,54,"'for"
"2889",42,7,11,58,60,3,59,"I'm"
"2890",42,7,12,62,67,6,64,"nearly"
"2891",42,8,1,1,8,8,4,"starved."
"2892",42,8,2,10,12,3,11,"Two"
"2893",42,8,3,14,20,7,17,"roasted"
"2894",42,8,4,22,27,6,24,"goats,"
"2895",42,8,5,29,29,1,29,"a"
"2896",42,8,6,31,36,6,33,"barrel"
"2897",42,8,7,38,39,2,38,"of"
"2898",42,8,8,41,45,5,43,"cakes"
"2899",42,8,9,47,49,3,48,"and"
"2900",42,8,10,51,54,4,52,"nine"
"2901",42,8,11,56,60,5,58,"mince"
"2902",42,8,12,62,65,4,63,"pies"
"2903",42,8,13,67,70,4,68,"will"
"2904",42,8,14,72,73,2,72,"do"
"2905",42,9,1,1,2,2,1,"me"
"2906",42,9,2,4,8,5,6,"until"
"2907",42,9,3,10,21,12,15,"dinnertime.'"
"2908",43,1,1,1,6,6,3,"Kaliko"
"2909",43,1,2,8,12,5,10,"bowed"
"2910",43,1,3,14,16,3,15,"and"
"2911",43,1,4,18,24,7,21,"hurried"
"2912",43,1,5,26,29,4,27,"away"
"2913",43,1,6,31,32,2,31,"to"
"2914",43,1,7,34,36,3,35,"the"
"2915",43,1,8,38,42,5,40,"royal"
"2916",43,1,9,44,51,8,47,"kitchen,"
"2917",43,1,10,53,62,10,57,"forgetting"
"2918",43,2,1,1,7,7,4,"Tiktok,"
"2919",43,2,2,9,11,3,10,"who"
"2920",43,2,3,13,15,3,14,"was"
"2921",43,2,4,17,25,9,21,"wandering"
"2922",43,2,5,27,32,6,29,"around"
"2923",43,2,6,34,35,2,34,"in"
"2924",43,2,7,37,39,3,38,"the"
"2925",43,2,8,41,45,5,43,"outer"
"2926",43,2,9,47,53,7,50,"cavern."
"2927",43,2,10,55,62,8,58,"Suddenly"
"2928",43,2,11,64,66,3,65,"the"
"2929",43,2,12,68,71,4,69,"Nome"
"2930",43,3,1,1,4,4,2,"King"
"2931",43,3,2,6,11,6,8,"looked"
"2932",43,3,3,13,14,2,13,"up"
"2933",43,3,4,16,18,3,17,"and"
"2934",43,3,5,20,22,3,21,"saw"
"2935",43,3,6,24,26,3,25,"the"
"2936",43,3,7,28,36,9,32,"Clockwork"
"2937",43,3,8,38,40,3,39,"Man"
"2938",43,3,9,42,49,8,45,"standing"
"2939",43,3,10,51,56,6,53,"before"
"2940",43,3,11,58,61,4,59,"him,"
"2941",43,3,12,63,65,3,64,"and"
"2942",43,3,13,67,68,2,67,"at"
"2943",43,3,14,70,72,3,71,"the"
"2944",43,4,1,1,5,5,3,"sight"
"2945",43,4,2,7,9,3,8,"the"
"2946",43,4,3,11,19,9,15,"monarch's"
"2947",43,4,4,21,24,4,22,"eyes"
"2948",43,4,5,26,29,4,27,"grew"
"2949",43,4,6,31,33,3,32,"big"
"2950",43,4,7,35,37,3,36,"and"
"2951",43,4,8,39,43,5,41,"round"
"2952",43,4,9,45,47,3,46,"and"
"2953",43,4,10,49,50,2,49,"he"
"2954",43,4,11,52,55,4,53,"fell"
"2955",43,4,12,57,67,11,62,"a-trembling"
"2956",43,4,13,69,70,2,69,"in"
"2957",43,5,1,1,5,5,3,"every"
"2958",43,5,2,7,11,5,9,"limb."
"2959",43,6,1,1,6,6,3,"'Away,"
"2960",43,6,2,8,11,4,9,"grim"
"2961",43,6,3,13,20,8,16,"Shadow!'"
"2962",43,6,4,22,23,2,22,"he"
"2963",43,6,5,25,30,6,27,"cried."
"2964",43,6,6,32,38,7,35,"'You're"
"2965",43,6,7,40,42,3,41,"not"
"2966",43,6,8,44,48,5,46,"here,"
"2967",43,6,9,50,52,3,51,"you"
"2968",43,6,10,54,58,5,56,"know;"
"2969",43,6,11,60,65,6,62,"you're"
"2970",43,7,1,1,4,4,2,"only"
"2971",43,7,2,6,6,1,6,"a"
"2972",43,7,3,8,11,4,9,"hash"
"2973",43,7,4,13,14,2,13,"of"
"2974",43,7,5,16,24,9,20,"cogwheels"
"2975",43,7,6,26,28,3,27,"and"
"2976",43,7,7,30,37,8,33,"springs,"
"2977",43,7,8,39,43,5,41,"lying"
"2978",43,7,9,45,46,2,45,"at"
"2979",43,7,10,48,50,3,49,"the"
"2980",43,7,11,52,57,6,54,"bottom"
"2981",43,7,12,59,60,2,59,"of"
"2982",43,7,13,62,64,3,63,"the"
"2983",43,7,14,66,70,5,68,"black"
"2984",43,8,1,1,4,4,2,"pit."
"2985",43,8,2,6,12,7,9,"Vanish,"
"2986",43,8,3,14,17,4,15,"thou"
"2987",43,8,4,19,24,6,21,"Vision"
"2988",43,8,5,26,27,2,26,"of"
"2989",43,8,6,29,31,3,30,"the"
"2990",43,8,7,33,42,10,37,"demolished"
"2991",43,8,8,44,50,7,47,"Tiktok,"
"2992",43,8,9,52,54,3,53,"and"
"2993",43,8,10,56,60,5,58,"leave"
"2994",43,8,11,62,63,2,62,"me"
"2995",43,8,12,65,66,2,65,"in"
"2996",43,8,13,68,73,6,70,"peace-"
"2997",43,9,1,1,3,3,2,"for"
"2998",43,9,2,5,5,1,5,"I"
"2999",43,9,3,7,10,4,8,"have"
"3000",43,9,4,12,19,8,15,"bitterly"
"3001",43,9,5,21,30,10,25,"repented!'"
